"PublisherName"		"AppName"
shareware product		MasterMind
shareware product		MasterSplitter
shareware product		Mastermind
shareware product		Mastoid Mind
shareware product		Match'em
shareware product		MatchFinder
shareware product		Matcom
shareware product		Material World
shareware product		Math Basics: Division
shareware product		Math Cards
shareware product		Math Castle
shareware product		Math Challenge
shareware product		Math Class
shareware product		Math Rescue
shareware product		Math-Master
shareware product		MathLab '95
shareware product		Mathomatic
shareware product		Mathplot
shareware product		Matrix
shareware product		Matter of Ethics
shareware product		Maxi Form
shareware product		Mayan Calendar
shareware product		Maze
shareware product		Maze Master
shareware product		MazeMaker
shareware product		Mazeball
shareware product		Mazelords
shareware product		Mazewars
shareware product		Mbutton
shareware product		McMurphy's Mansion
shareware product		Mdaemon Server
shareware product		Mdaemon for Windows 95/NT
shareware product		Mdaemon for Windows NT 3.51
shareware product		Meal-Master
shareware product		MealMate
shareware product		Med #1
shareware product		MedPRO
shareware product		MediPlay
shareware product		Media Changer Deluxe
shareware product		Media Editor
shareware product		Media Player Classic
shareware product		Media Sauce
shareware product		MediaBaseShow
shareware product		MediaBlaze 98 (32-bit)
shareware product		MediaJoin
shareware product		MediaPortal
shareware product		Medlin Accounting
shareware product		Mega Bites
shareware product		Mega Jatsy
shareware product		Megacount
shareware product		Megaman X
shareware product		Megan's Matching Game
shareware product		Megatron
shareware product		Melissa's Music Flashcards
shareware product		Melody Assistant
shareware product		Mem Monitor
shareware product		MemStatus
shareware product		MemTest86
shareware product		Member Manager
shareware product		Membership Admin
shareware product		Memo
shareware product		Memory
shareware product		Memory Tiles for Windows
shareware product		MemorySpy32
shareware product		Men on Women/Women on Men
shareware product		Mercury
shareware product		Merlin Personal Organizer
shareware product		MetaFix
shareware product		Metafile Companion
shareware product		Meteor Mission - Rescue Astronauts
shareware product		Metric-X
shareware product		Metz Window Utilities
shareware product		Mice Men
shareware product		Mice Moves
shareware product		Micro Golf
shareware product		Micro! Deluxe
shareware product		MicroBucks II
shareware product		MicroChart/32
shareware product		MicroEMACS
shareware product		Microman for Windows
shareware product		Microsoft Cheat Mine
shareware product		MidiPlus
shareware product		Midnight Oil
shareware product		Mighty Math
shareware product		Mik'O'Meter
shareware product		MileMarker
shareware product		Mille Bornes
shareware product		Mimar Sinan Split Studio
shareware product		MimarSyed Split Studio
shareware product		Mind Buster!
shareware product		Mind Reader
shareware product		Mind Warp
shareware product		MindCube
shareware product		Minefield
shareware product		Miner VGA
shareware product		MiniCD
shareware product		MiniSoft
shareware product		Minimization Utility
shareware product		Mirror Maze
shareware product		Miser Mind
shareware product		Missile Attack Game
shareware product		Missile Attack for Windows
shareware product		Missile Command 386
shareware product		Mission Alphatron
shareware product		Mission Maze
shareware product		MisterMind
shareware product		Mix and Match
shareware product		Mobile Message
shareware product		Mobile Net Switch
shareware product		ModEdit
shareware product		ModPlug Player
shareware product		Modem Chess for Windows
shareware product		Modem Doctor
shareware product		Modem-3D
shareware product		Mom's Classic Knitting Utility
shareware product		Mom's Math
shareware product		Mom's Solitaire
shareware product		MomShell 32
shareware product		MonSMS
shareware product		Money Smith
shareware product		Monologue for Windows 95
shareware product		Monopoly
shareware product		Monster Eyes
shareware product		Monte Carlo
shareware product		Monuments of Mars
shareware product		Moonrise
shareware product		Moosentration
shareware product		Moraff's Blast I
shareware product		Moraff's CyberDice
shareware product		Moraff's Escapade
shareware product		Moraff's Memory Jiggler for Windows
shareware product		Moraff's Morejongg
shareware product		Moraff's Morejongg for Windows
shareware product		Moraff's Pinball
shareware product		Moraff's Pinball (1994)
shareware product		Moraff's Radiation
shareware product		Moraff's Spherejongg for Windows
shareware product		Moraff's Stones
shareware product		Moraff's Super Blast
shareware product		Moraff's Super Entrap - Beginner's Version
shareware product		Moraff's World Beginners
shareware product		Mordor
shareware product		More Space 95
shareware product		Moriarity
shareware product		Morse Tutor
shareware product		Mortgage Designer for Win95
shareware product		Mortgage Minder
shareware product		MortgageCalc
shareware product		Mortime
shareware product		Mosaic
shareware product		Mosaix
shareware product		Mossman's Spelltester
shareware product		Most Holy Book
shareware product		Mother of All Battles
shareware product		MouSing
shareware product		Mouse Cursor Selector
shareware product		MoviPlayer
shareware product		Movie Catalog for Windows
shareware product		Movie Guide
shareware product		Movie Organizer
shareware product		Movies
shareware product		Mpeg Player
shareware product		Mr. Label
shareware product		Mr. Mail
shareware product		Mr. Notes
shareware product		Mr. ToDo
shareware product		MrTerm
shareware product		Ms. Chomp
shareware product		MultiDOS Plus
shareware product		MultiMedia Logic
shareware product		MultiMon Taskbar
shareware product		MultiPing
shareware product		Multilingual Notepad 96
shareware product		Multimedia Greeting Card Maker
shareware product		Murphy's Laws for Windows
shareware product		Murray for Windows 95/NT
shareware product		Music & Voice
shareware product		Music Box for Windows 95
shareware product		Music Inventory
shareware product		Musical Tutorial
shareware product		Musician I
shareware product		Musician's CD Player
shareware product		Mustang
shareware product		Mutual Fund Tax Calculator
shareware product		My Little Phone Book
shareware product		My Name
shareware product		My Wal-Mart Digital Photo Center
shareware product		My Web Search Skin Tools
shareware product		MySQL Control Center
shareware product		MySQL Server
shareware product		MySQL gui client
shareware product		Mynes for Windows
shareware product		Mysteries of the Orient
shareware product		MythTV
shareware product		Mzip
shareware product		NBA Basketball
shareware product		NBA Full Court Press
shareware product		NCRisk
shareware product		NCompass United States
shareware product		NDial32/NHang32
shareware product		NDoc
shareware product		NET Reflector
shareware product		NJStar Chinese WP
shareware product		NJStar Japanese WP
shareware product		NJWIN
shareware product		NT Command Line Security Utilities
shareware product		NT File Finder
shareware product		NT Object Module Analyzer
shareware product		NTBUSCHD
shareware product		NTBanner
shareware product		NTCrond
shareware product		NTDMatch for Windows NT
shareware product		NTMail Server
shareware product		NTPanic
shareware product		NTWhich
shareware product		NYET III
shareware product		NameGame
shareware product		Namegram
shareware product		NannyPay
shareware product		NanoCore
shareware product		NavRules
shareware product		Naval Warfare
shareware product		Navicat
shareware product		Need for Speed
shareware product		Neighborhood Watch
shareware product		Neko95
shareware product		NessusWX
shareware product		Nesticle
shareware product		Net Guard
shareware product		Net Lightening
shareware product		Net Nanny
shareware product		NetAttache Light (32-bit)
shareware product		NetAttache Pro (16-bit)
shareware product		NetAttache Pro (32-bit)
shareware product		NetBeans IDE
shareware product		NetDiary
shareware product		NetHack
shareware product		NetLab for Windows 95/NT
shareware product		NetLoad
shareware product		NetMon
shareware product		NetPopup
shareware product		NetResults Problem Tracker
shareware product		NetScanTools
shareware product		NetScanner
shareware product		NetScrew
shareware product		NetSketch
shareware product		NetSlide
shareware product		NetStat Live
